@RELATION HeaderDataClassification

@ATTRIBUTE CellNum		NUMERIC
@ATTRIBUTE AvgCellLen		NUMERIC
@ATTRIBUTE CharNum		NUMERIC
@ATTRIBUTE DigitChRatio		NUMERIC
@ATTRIBUTE AlphaChRatio		NUMERIC
@ATTRIBUTE SymbolChRatio	NUMERIC
@ATTRIBUTE FontSize		NUMERIC
@ATTRIBUTE FontBold		NUMERIC
@ATTRIBUTE FontItalic		NUMERIC
@ATTRIBUTE NumCellRatio		NUMERIC
@ATTRIBUTE CellNumRatio		NUMERIC
@ATTRIBUTE SpanningCell		NUMERIC
@ATTRIBUTE AvgAlign		NUMERIC
@ATTRIBUTE AvgOverlap		NUMERIC
@ATTRIBUTE AvgChNumDiff		NUMERIC
@ATTRIBUTE AvgSimDataType	NUMERIC
@ATTRIBUTE AvgSimFontSize	NUMERIC
@ATTRIBUTE SimFontStyle		NUMERIC
@ATTRIBUTE SimContent		NUMERIC
@ATTRIBUTE class	{HeaderDataClassification-0, HeaderDataClassification-1}

@DATA
3,	737,	2212,	0.01,	0.00,	0.00,	1.46,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.85,	1.0,	1.0,	1.0,	1.66,	HeaderDataClassification-0
3,	760,	2280,	0.01,	0.00,	0.00,	1.48,	0.0,	0.0,	0.0,	0.25,	0.66,	2.33,	1.66,	0.88,	1.66,	1.66,	1.66,	23.3,	HeaderDataClassification-0
5,	469,	2345,	0.01,	0.00,	0.00,	1.29,	0.0,	0.0,	0.0,	0.25,	0.0,	1.4,	0.99,	0.49,	1.0,	1.0,	1.0,	15.0,	HeaderDataClassification-0
3,	805,	2417,	0.01,	0.00,	0.00,	1.43,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.77,	1.0,	1.0,	1.0,	2.66,	HeaderDataClassification-0
3,	827,	2483,	0.01,	0.00,	0.00,	1.47,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.90,	1.0,	1.0,	1.0,	1.66,	HeaderDataClassification-0
3,	850,	2551,	0.01,	0.00,	0.00,	1.49,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.90,	1.0,	1.0,	1.0,	1.66,	HeaderDataClassification-0
3,	11,	33,	0.0,	0.93,	0.06,	1.0,	0.0,	0.0,	0.0,	0.14,	0.0,	1.0,	1.0,	0.59,	1.0,	1.0,	1.0,	9.66,	HeaderDataClassification-1
4,	18,	73,	0.0,	0.53,	0.01,	1.25,	0.0,	0.0,	0.0,	0.11,	0.0,	1.0,	0.99,	0.24,	0.75,	1.0,	1.0,	9.5,	HeaderDataClassification-1
5,	17,	86,	0.0,	0.09,	0.05,	1.25,	0.0,	0.0,	0.2,	0.0,	0.0,	1.0,	0.99,	0.68,	0.8,	1.0,	1.0,	2.4,	HeaderDataClassification-0
5,	20,	100,	0.0,	0.08,	0.06,	1.25,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.86,	1.0,	1.0,	1.0,	0.8,	HeaderDataClassification-0
5,	22,	112,	0.0,	0.07,	0.03,	1.25,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.8,	0.8,	1.0,	1.0,	0.8,	HeaderDataClassification-0
5,	25,	125,	0.0,	0.06,	0.04,	1.25,	0.0,	0.0,	0.2,	0.0,	0.0,	1.0,	0.99,	0.8,	0.8,	1.0,	1.0,	0.8,	HeaderDataClassification-0
4,	11,	45,	0.0,	0.93,	0.06,	8.96,	0.0,	0.0,	0.0,	0.2,	0.25,	6.0,	1.5,	0.52,	0.25,	1.5,	1.5,	28.7,	HeaderDataClassification-1
6,	15,	95,	0.36,	0.08,	0.07,	10.4,	0.0,	0.0,	0.83,	0.0,	0.16,	4.16,	1.16,	0.43,	0.66,	1.16,	1.16,	9.33,	HeaderDataClassification-0
6,	21,	129,	0.15,	0.05,	0.05,	10.7,	0.0,	0.0,	0.66,	0.0,	0.16,	4.16,	1.16,	0.43,	0.66,	1.16,	1.16,	9.33,	HeaderDataClassification-0
7,	7,	53,	0.0,	0.98,	0.01,	8.96,	0.0,	0.0,	0.0,	0.0,	0.0,	3.28,	1.0,	0.58,	0.0,	1.0,	1.0,	8.42,	HeaderDataClassification-1
7,	12,	90,	0.33,	0.01,	0.06,	10.2,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	0.99,	1.0,	1.0,	1.0,	1.0,	0.14,	HeaderDataClassification-0
7,	18,	127,	0.23,	0.00,	0.04,	10.4,	0.0,	0.0,	1.0,	0.07,	0.0,	3.14,	1.0,	0.84,	0.71,	1.0,	1.0,	2.14,	HeaderDataClassification-0
6,	27,	165,	0.18,	0.00,	0.04,	10.7,	0.0,	0.0,	0.83,	0.0,	0.0,	3.33,	0.99,	1.0,	1.0,	1.0,	1.0,	0.16,	HeaderDataClassification-0
6,	33,	203,	0.14,	0.00,	0.03,	10.7,	0.0,	0.0,	0.83,	0.0,	0.0,	3.33,	0.99,	1.0,	1.0,	1.0,	1.0,	0.16,	HeaderDataClassification-0
9,	2,	19,	0.42,	0.52,	0.05,	11.9,	0.0,	0.0,	0.88,	0.0,	0.0,	3.66,	1.0,	0.26,	1.0,	1.0,	1.0,	5.22,	HeaderDataClassification-1
9,	8,	78,	0.30,	0.28,	0.16,	13.2,	0.0,	0.0,	0.88,	0.0,	0.0,	1.0,	1.0,	0.99,	1.0,	1.0,	1.0,	0.22,	HeaderDataClassification-0
9,	15,	139,	0.17,	0.17,	0.09,	13.4,	0.0,	0.0,	0.88,	0.0,	0.0,	1.0,	0.99,	0.98,	1.0,	1.0,	1.0,	1.77,	HeaderDataClassification-0
9,	21,	195,	0.12,	0.09,	0.06,	13.4,	0.0,	0.0,	0.88,	0.0,	0.0,	1.0,	1.0,	0.99,	1.0,	1.0,	1.0,	0.22,	HeaderDataClassification-0
9,	28,	253,	0.09,	0.08,	0.05,	13.4,	0.0,	0.0,	0.88,	0.0,	0.0,	1.0,	0.99,	0.99,	1.0,	1.0,	1.0,	3.33,	HeaderDataClassification-0
9,	34,	312,	0.07,	0.06,	0.04,	13.4,	0.0,	0.0,	0.88,	0.0,	0.0,	1.0,	0.99,	0.99,	1.0,	1.0,	1.0,	3.33,	HeaderDataClassification-0
12,	4,	59,	0.11,	0.77,	0.10,	5.98,	0.0,	0.0,	0.08,	0.04,	0.0,	1.75,	0.91,	0.34,	0.0,	0.91,	0.91,	4.75,	HeaderDataClassification-1
11,	8,	90,	0.3,	0.01,	0.03,	6.52,	0.0,	0.0,	1.0,	0.0,	0.0,	1.18,	1.0,	0.97,	1.0,	1.0,	1.0,	0.18,	HeaderDataClassification-0
11,	10,	119,	0.21,	0.00,	0.02,	6.57,	0.0,	0.0,	1.0,	0.0,	0.0,	1.09,	1.0,	0.95,	1.0,	1.0,	1.0,	0.09,	HeaderDataClassification-0
11,	13,	149,	0.17,	0.00,	0.02,	6.57,	0.0,	0.0,	1.0,	0.04,	0.0,	1.09,	1.0,	0.95,	1.0,	1.0,	1.0,	0.09,	HeaderDataClassification-0
12,	15,	181,	0.15,	0.00,	0.01,	6.52,	0.0,	0.0,	1.0,	0.04,	0.0,	1.08,	0.91,	0.86,	0.91,	0.91,	0.91,	0.16,	HeaderDataClassification-0
11,	19,	212,	0.12,	0.00,	0.01,	6.57,	0.0,	0.0,	1.0,	0.0,	0.0,	1.09,	1.0,	0.95,	1.0,	1.0,	1.0,	0.18,	HeaderDataClassification-0
11,	22,	245,	0.11,	0.00,	0.01,	6.57,	0.0,	0.0,	1.0,	0.0,	0.0,	1.63,	0.99,	0.73,	0.90,	1.0,	1.0,	0.90,	HeaderDataClassification-0
11,	25,	281,	0.10,	0.01,	0.01,	6.57,	0.0,	0.0,	0.90,	0.0,	0.0,	1.18,	0.99,	0.92,	1.0,	1.0,	1.0,	0.18,	HeaderDataClassification-0
11,	29,	319,	0.10,	0.00,	0.00,	6.57,	0.0,	0.0,	0.90,	0.04,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
12,	29,	359,	0.09,	0.00,	0.00,	6.52,	0.0,	0.0,	0.91,	0.04,	0.0,	1.0,	0.91,	0.88,	0.91,	0.91,	0.91,	0.08,	HeaderDataClassification-0
11,	36,	396,	0.07,	0.00,	0.00,	6.57,	0.0,	0.0,	0.90,	0.0,	0.0,	1.36,	0.99,	0.82,	1.0,	1.0,	1.0,	1.09,	HeaderDataClassification-0
11,	38,	425,	0.05,	0.01,	0.00,	6.57,	0.0,	0.0,	0.90,	0.0,	0.0,	1.72,	0.99,	0.66,	0.90,	1.0,	1.0,	1.90,	HeaderDataClassification-0
11,	42,	468,	0.08,	0.00,	0.00,	6.57,	0.0,	0.0,	1.0,	0.0,	0.0,	1.36,	0.99,	0.91,	1.0,	1.0,	1.0,	0.36,	HeaderDataClassification-0
11,	46,	511,	0.07,	0.00,	0.00,	6.57,	0.0,	0.0,	1.0,	0.0,	0.0,	1.36,	0.99,	0.91,	1.0,	1.0,	1.0,	0.36,	HeaderDataClassification-0
11,	50,	554,	0.07,	0.00,	0.00,	6.57,	0.0,	0.0,	1.0,	0.04,	0.0,	1.09,	1.0,	0.96,	1.0,	1.0,	1.0,	0.09,	HeaderDataClassification-0
12,	49,	598,	0.06,	0.00,	0.00,	6.52,	0.0,	0.0,	1.0,	0.04,	0.0,	1.0,	0.91,	0.88,	0.91,	0.91,	0.91,	0.08,	HeaderDataClassification-0
11,	58,	641,	0.06,	0.00,	0.00,	6.57,	0.0,	0.0,	1.0,	0.0,	0.0,	1.27,	1.0,	0.92,	1.0,	1.0,	1.0,	0.27,	HeaderDataClassification-0
11,	62,	683,	0.05,	0.00,	0.00,	6.57,	0.0,	0.0,	1.0,	0.0,	0.0,	1.36,	0.99,	0.89,	1.0,	1.0,	1.0,	0.36,	HeaderDataClassification-0
11,	65,	725,	0.05,	0.00,	0.00,	6.57,	0.0,	0.0,	1.0,	0.0,	0.0,	1.72,	1.0,	0.61,	0.63,	1.0,	1.0,	2.90,	HeaderDataClassification-0
11,	71,	782,	0.05,	0.00,	0.00,	6.57,	0.0,	0.0,	0.63,	0.04,	0.0,	1.45,	1.0,	0.87,	0.81,	1.0,	1.0,	1.27,	HeaderDataClassification-0
12,	69,	836,	0.05,	0.00,	0.00,	6.52,	0.0,	0.0,	0.83,	0.04,	0.0,	1.08,	0.91,	0.87,	0.91,	0.91,	0.91,	0.25,	HeaderDataClassification-0
11,	81,	891,	0.05,	0.00,	0.00,	6.57,	0.0,	0.0,	0.81,	0.04,	0.0,	1.08,	0.91,	0.87,	0.91,	0.91,	0.91,	0.25,	HeaderDataClassification-0
6,	4,	25,	0.0,	0.96,	0.04,	1.0,	0.0,	0.0,	0.16,	0.0,	0.0,	3.5,	1.0,	0.47,	1.0,	1.0,	1.0,	6.16,	HeaderDataClassification-1
6,	9,	56,	0.26,	0.0,	0.28,	1.16,	0.0,	0.0,	0.16,	0.0,	0.0,	1.5,	1.0,	0.97,	1.0,	1.0,	1.0,	0.16,	HeaderDataClassification-0
6,	14,	88,	0.18,	0.0,	0.18,	1.19,	0.0,	0.0,	0.16,	0.09,	0.0,	0.83,	0.83,	0.83,	0.83,	0.83,	0.83,	0.0,	HeaderDataClassification-0
5,	23,	116,	0.11,	0.0,	0.12,	1.23,	0.0,	0.0,	0.0,	0.09,	0.0,	2.8,	1.0,	0.88,	1.0,	1.0,	1.0,	0.8,	HeaderDataClassification-0
6,	25,	152,	0.13,	0.0,	0.10,	1.20,	0.0,	0.0,	0.16,	0.09,	0.0,	1.83,	0.83,	0.75,	0.83,	0.83,	0.83,	0.5,	HeaderDataClassification-0
5,	36,	181,	0.07,	0.0,	0.08,	1.24,	0.0,	0.0,	0.0,	0.0,	0.0,	1.6,	1.0,	0.97,	1.0,	1.0,	1.0,	0.2,	HeaderDataClassification-0
5,	41,	209,	0.06,	0.0,	0.07,	1.24,	0.0,	0.0,	0.0,	0.09,	0.0,	2.8,	1.0,	0.88,	1.0,	1.0,	1.0,	0.8,	HeaderDataClassification-0
6,	41,	246,	0.08,	0.0,	0.06,	1.20,	0.0,	0.0,	0.16,	0.09,	0.0,	0.83,	0.83,	0.83,	0.83,	0.83,	0.83,	0.0,	HeaderDataClassification-0
5,	55,	278,	0.06,	0.0,	0.05,	1.24,	0.0,	0.0,	0.0,	0.0,	0.0,	2.2,	1.0,	0.90,	1.0,	1.0,	1.0,	0.6,	HeaderDataClassification-0
5,	61,	307,	0.04,	0.0,	0.04,	1.24,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
5,	67,	336,	0.04,	0.0,	0.04,	1.24,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
5,	4,	22,	0.0,	0.95,	0.04,	1.0,	0.0,	0.0,	0.2,	0.0,	0.0,	4.0,	1.0,	0.55,	1.0,	1.0,	1.0,	6.0,	HeaderDataClassification-1
5,	10,	50,	0.24,	0.0,	0.32,	1.2,	0.0,	0.0,	0.2,	0.0,	0.0,	2.2,	1.0,	0.91,	1.0,	1.0,	1.0,	0.4,	HeaderDataClassification-0
5,	16,	80,	0.17,	0.0,	0.2,	1.24,	0.0,	0.0,	0.2,	0.11,	0.0,	0.8,	0.8,	0.8,	0.8,	0.8,	0.8,	0.0,	HeaderDataClassification-0
4,	26,	106,	0.10,	0.0,	0.14,	1.31,	0.0,	0.0,	0.0,	0.11,	0.0,	1.75,	1.0,	0.96,	1.0,	1.0,	1.0,	0.25,	HeaderDataClassification-0
5,	27,	137,	0.10,	0.0,	0.11,	1.26,	0.0,	0.0,	0.2,	0.11,	0.0,	0.8,	0.8,	0.8,	0.8,	0.8,	0.8,	0.0,	HeaderDataClassification-0
4,	41,	164,	0.07,	0.0,	0.09,	1.31,	0.0,	0.0,	0.0,	0.0,	0.0,	1.75,	1.0,	0.96,	1.0,	1.0,	1.0,	0.25,	HeaderDataClassification-0
4,	47,	190,	0.05,	0.0,	0.07,	1.32,	0.0,	0.0,	0.0,	0.11,	0.0,	2.5,	1.0,	0.85,	1.0,	1.0,	1.0,	1.5,	HeaderDataClassification-0
5,	44,	222,	0.07,	0.0,	0.06,	1.26,	0.0,	0.0,	0.2,	0.11,	0.0,	2.6,	0.8,	0.63,	0.8,	0.8,	0.8,	1.4,	HeaderDataClassification-0
4,	62,	250,	0.05,	0.0,	0.06,	1.31,	0.0,	0.0,	0.0,	0.0,	0.0,	1.75,	1.0,	0.96,	1.0,	1.0,	1.0,	0.25,	HeaderDataClassification-0
4,	69,	277,	0.04,	0.0,	0.05,	1.32,	0.0,	0.0,	0.0,	0.33,	0.0,	4.0,	1.0,	0.10,	1.0,	1.0,	1.0,	63.0,	HeaderDataClassification-0
2,	175,	351,	0.00,	0.16,	0.03,	1.66,	0.0,	0.0,	0.0,	0.33,	0.0,	4.0,	1.0,	0.10,	1.0,	1.0,	1.0,	63.0,	HeaderDataClassification-0
1,	35,	35,	0.0,	0.82,	0.17,	8.96,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.34,	1.0,	1.0,	1.0,	31.0,	HeaderDataClassification-1
1,	47,	47,	0.04,	0.10,	0.10,	17.9,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	0.99,	0.33,	1.0,	1.0,	1.0,	12.0,	HeaderDataClassification-0
2,	30,	60,	0.05,	0.15,	0.01,	17.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.80,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
2,	38,	76,	0.03,	0.15,	0.01,	17.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.76,	1.0,	1.0,	1.0,	4.0,	HeaderDataClassification-0
2,	44,	88,	0.03,	0.09,	0.01,	17.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.76,	1.0,	1.0,	1.0,	4.0,	HeaderDataClassification-0
2,	52,	104,	0.02,	0.11,	0.00,	17.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.65,	1.0,	1.0,	1.0,	3.5,	HeaderDataClassification-0
2,	58,	116,	0.02,	0.06,	0.00,	17.9,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.65,	1.0,	1.0,	1.0,	3.5,	HeaderDataClassification-0
5,	3,	17,	0.17,	0.47,	0.35,	8.96,	0.0,	0.0,	0.4,	0.0,	0.0,	3.4,	1.0,	0.66,	0.6,	1.0,	1.0,	2.8,	HeaderDataClassification-1
5,	8,	42,	0.11,	0.14,	0.33,	10.7,	0.0,	0.0,	0.0,	0.16,	0.6,	3.8,	1.4,	0.76,	0.6,	1.13,	1.4,	3.2,	HeaderDataClassification-0
7,	8,	62,	0.12,	0.08,	0.11,	8.79,	0.0,	0.0,	0.57,	0.27,	0.0,	2.14,	0.85,	0.51,	0.42,	0.71,	0.85,	1.85,	HeaderDataClassification-0
4,	17,	70,	0.04,	0.0,	0.07,	8.92,	0.0,	0.0,	0.75,	0.2,	0.5,	3.0,	0.82,	0.6,	0.5,	0.83,	1.0,	3.0,	HeaderDataClassification-0
6,	12,	76,	0.0,	0.0,	0.07,	10.4,	0.0,	0.0,	1.0,	0.33,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
3,	26,	79,	0.0,	0.0,	0.03,	12.4,	0.0,	0.0,	1.0,	0.0,	0.0,	4.0,	1.0,	0.21,	0.0,	1.0,	1.0,	4.66,	HeaderDataClassification-0
3,	31,	93,	0.01,	0.04,	0.09,	13.1,	0.0,	0.0,	0.0,	0.2,	0.0,	2.66,	0.66,	0.14,	0.0,	0.44,	0.66,	2.66,	HeaderDataClassification-0
2,	47,	95,	0.0,	0.02,	0.0,	12.5,	0.0,	0.0,	1.0,	0.2,	0.0,	2.66,	0.66,	0.14,	0.0,	0.44,	0.66,	2.66,	HeaderDataClassification-0
4,	6,	25,	0.12,	0.48,	0.4,	1.0,	0.0,	0.0,	0.25,	0.6,	0.0,	4.0,	1.0,	0.21,	0.75,	1.0,	1.0,	25.0,	HeaderDataClassification-1
1,	54,	54,	0.11,	0.27,	0.14,	2.0,	0.0,	0.0,	0.0,	0.5,	1.0,	12.0,	2.65,	1.65,	2.0,	3.0,	3.0,	61.0,	HeaderDataClassification-0
3,	34,	102,	0.14,	0.21,	0.10,	1.66,	0.0,	0.0,	0.33,	0.14,	0.33,	3.33,	1.33,	0.83,	0.33,	1.33,	1.33,	14.3,	HeaderDataClassification-0
4,	37,	150,	0.1,	0.14,	0.07,	1.41,	0.0,	0.0,	0.5,	0.0,	0.0,	2.0,	0.99,	0.73,	0.75,	1.0,	1.0,	6.5,	HeaderDataClassification-0
4,	46,	186,	0.06,	0.09,	0.03,	1.35,	0.0,	0.0,	0.75,	0.0,	0.0,	2.0,	0.99,	0.73,	0.75,	1.0,	1.0,	6.5,	HeaderDataClassification-0
4,	5,	20,	0.15,	0.3,	0.55,	1.0,	0.0,	0.75,	0.25,	0.14,	0.0,	4.0,	0.80,	0.14,	0.25,	1.0,	0.25,	17.7,	HeaderDataClassification-1
3,	18,	54,	0.11,	0.31,	0.20,	1.33,	0.0,	0.0,	0.66,	0.2,	0.33,	4.66,	1.08,	0.55,	0.66,	1.33,	1.33,	30.6,	HeaderDataClassification-0
2,	52,	104,	0.15,	0.21,	0.11,	1.66,	0.0,	0.0,	0.0,	0.0,	0.0,	2.0,	0.5,	0.21,	0.5,	0.5,	0.0,	10.5,	HeaderDataClassification-0
2,	60,	120,	0.01,	0.09,	0.02,	1.83,	1.0,	0.0,	0.0,	0.0,	0.0,	2.0,	0.5,	0.21,	0.5,	0.5,	0.0,	10.5,	HeaderDataClassification-0
2,	16,	32,	0.0,	0.78,	0.21,	1.0,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.14,	0.0,	1.0,	1.0,	15.5,	HeaderDataClassification-1
2,	18,	37,	0.10,	0.0,	0.02,	1.5,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
2,	21,	42,	0.09,	0.0,	0.02,	1.75,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
2,	23,	47,	0.08,	0.0,	0.02,	1.87,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
2,	26,	52,	0.07,	0.0,	0.01,	1.93,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
2,	28,	57,	0.07,	0.0,	0.01,	1.96,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
2,	6,	13,	0.0,	1.0,	0.0,	1.0,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.21,	1.0,	1.0,	1.0,	27.5,	HeaderDataClassification-1
2,	37,	74,	0.06,	0.55,	0.20,	1.5,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.37,	0.5,	1.0,	1.0,	22.0,	HeaderDataClassification-0
2,	47,	95,	0.03,	0.11,	0.07,	1.75,	0.0,	0.0,	0.5,	0.0,	0.0,	1.0,	1.0,	0.37,	0.5,	1.0,	1.0,	12.0,	HeaderDataClassification-0
2,	68,	136,	0.01,	0.19,	0.09,	1.87,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.46,	1.0,	1.0,	1.0,	16.0,	HeaderDataClassification-0
2,	77,	155,	0.01,	0.07,	0.03,	1.93,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.96,	1.0,	1.0,	1.0,	5.0,	HeaderDataClassification-0
2,	86,	173,	0.0,	0.06,	0.03,	1.96,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.58,	1.0,	1.0,	1.0,	10.0,	HeaderDataClassification-0
2,	103,	207,	0.00,	0.08,	0.06,	1.98,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.37,	0.5,	0.5,	0.5,	6.5,	HeaderDataClassification-0
1,	222,	222,	0.0,	0.04,	0.01,	2.98,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.51,	1.0,	1.0,	1.0,	17.0,	HeaderDataClassification-0
1,	251,	251,	0.01,	0.05,	0.04,	3.98,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.51,	1.0,	1.0,	1.0,	19.0,	HeaderDataClassification-0
1,	266,	266,	0.00,	0.02,	0.02,	4.98,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.83,	1.0,	1.0,	1.0,	7.0,	HeaderDataClassification-0
1,	284,	284,	0.00,	0.03,	0.02,	5.98,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.5,	1.0,	1.0,	1.0,	22.0,	HeaderDataClassification-0
1,	320,	320,	0.01,	0.05,	0.04,	6.98,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.72,	1.0,	1.0,	1.0,	17.0,	HeaderDataClassification-0
2,	182,	365,	0.00,	0.07,	0.04,	4.49,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.36,	0.5,	0.5,	0.5,	14.5,	HeaderDataClassification-0
1,	401,	401,	0.0,	0.06,	0.02,	5.49,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.33,	1.0,	1.0,	1.0,	31.0,	HeaderDataClassification-0
2,	217,	435,	0.00,	0.05,	0.02,	3.74,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.95,	1.0,	1.0,	1.0,	2.5,	HeaderDataClassification-0
2,	233,	467,	0.00,	0.04,	0.01,	2.87,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.63,	1.0,	1.0,	1.0,	15.5,	HeaderDataClassification-0
2,	251,	503,	0.00,	0.04,	0.02,	2.43,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.54,	1.0,	1.0,	1.0,	26.5,	HeaderDataClassification-0
2,	287,	575,	0.01,	0.05,	0.05,	2.21,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.17,	0.5,	0.5,	0.5,	15.5,	HeaderDataClassification-0
1,	589,	589,	0.0,	0.01,	0.00,	3.21,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.42,	1.0,	1.0,	1.0,	10.0,	HeaderDataClassification-0
2,	308,	617,	0.00,	0.01,	0.02,	2.60,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.42,	1.0,	1.0,	1.0,	10.0,	HeaderDataClassification-0
2,	7,	15,	0.0,	1.0,	0.0,	1.0,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.43,	1.0,	1.0,	1.0,	16.0,	HeaderDataClassification-1
2,	25,	51,	0.03,	0.41,	0.25,	1.5,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.23,	0.5,	0.5,	0.5,	11.0,	HeaderDataClassification-0
1,	85,	85,	0.03,	0.22,	0.14,	2.5,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.35,	1.0,	1.0,	1.0,	28.0,	HeaderDataClassification-0
2,	59,	119,	0.00,	0.20,	0.07,	2.25,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.95,	1.0,	1.0,	1.0,	2.5,	HeaderDataClassification-0
2,	75,	151,	0.00,	0.14,	0.05,	2.12,	0.0,	0.0,	0.0,	0.2,	0.5,	3.0,	1.49,	0.84,	1.5,	1.5,	1.5,	19.0,	HeaderDataClassification-0
3,	64,	192,	0.02,	0.12,	0.06,	1.70,	0.0,	0.0,	0.0,	0.2,	0.0,	2.0,	1.0,	0.45,	1.0,	1.0,	1.0,	20.3,	HeaderDataClassification-0
2,	125,	251,	0.01,	0.13,	0.08,	1.85,	0.0,	0.0,	0.0,	0.33,	0.0,	0.5,	0.5,	0.42,	0.5,	0.5,	0.5,	10.0,	HeaderDataClassification-0
1,	274,	274,	0.01,	0.03,	0.04,	2.85,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.78,	1.0,	1.0,	1.0,	21.0,	HeaderDataClassification-0
1,	292,	292,	0.0,	0.05,	0.01,	3.85,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.78,	1.0,	1.0,	1.0,	20.0,	HeaderDataClassification-0
1,	315,	315,	0.00,	0.03,	0.03,	4.85,	0.0,	0.0,	0.0,	0.33,	0.0,	1.0,	1.0,	0.86,	1.0,	1.0,	1.0,	16.0,	HeaderDataClassification-0
2,	178,	357,	0.01,	0.04,	0.05,	3.42,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.28,	1.0,	1.0,	1.0,	17.0,	HeaderDataClassification-0
2,	184,	369,	0.00,	0.01,	0.01,	2.71,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.35,	1.0,	1.0,	1.0,	7.0,	HeaderDataClassification-0
2,	191,	383,	0.00,	0.01,	0.01,	2.35,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	1.0,	0.62,	1.0,	1.0,	1.0,	3.5,	HeaderDataClassification-0
